-26871.909766,-20291.098134,6611.724058
-26946.251987,-20734.053921,6516.372684
-27012.545306,-21170.816735,6419.075384
-27070.973820,-21601.415880,6319.909684
-27121.713542,-22025.879973,6218.949530
-27164.932882,-22444.236897,6116.265529
-27200.793098,-22856.513748,6011.925167
-27229.448701,-23262.736807,5905.993018
-27251.047848,-23662.931507,5798.530929
-27265.732691,-24057.122405,5689.598195
-27273.639709,-24445.333165,5579.251721
-27274.900020,-24827.586541,5467.546169
-27269.639663,-25203.904360,5354.534095
-27257.979869,-25574.307517,5240.266083
-27240.037309,-25938.815963,5124.790858
-27215.924329,-26297.448701,5008.155402
-27185.749166,-26650.223778,4890.405052
-27149.616156,-26997.158289,4771.583604
-27107.625924,-27338.268365,4651.733395
-27059.875565,-27673.569182,4530.895395
-27006.458810,-28003.074954,4409.109283
-26947.466190,-28326.798936,4286.413520
-26882.985181,-28644.753423,4162.845420
-26813.100349,-28956.949753,4038.441218
-26737.893479,-29263.398307,3913.236127
-26657.443702,-29564.108510,3787.264400
-26571.827612,-29859.088832,3660.559385
-26481.119382,-30148.346789,3533.153575
-26385.390864,-30431.888946,3405.078656
-26284.711691,-30709.720915,3276.365559
-26179.149374,-30981.847354,3147.044499
-26068.769390,-31248.271973,3017.145019
-25953.635266,-31508.997528,2886.696031
-25833.808663,-31764.025821,2755.725852
-25709.349450,-32013.357703,2624.262242
-25709.328541,-32013.350014,2624.264919
-25580.293749,-32256.984944,2492.334821
-25446.740514,-32494.922159,2359.964496
-25308.723759,-32727.159634,2227.180231
-25166.296889,-32953.694377,2094.007890
-25019.511849,-33174.522429,1960.472937
-24868.419187,-33389.638858,1826.600469
-24713.068102,-33599.037752,1692.415241
-24553.506506,-33802.712217,1557.941690
-24389.781067,-34000.654366,1423.203967
-24221.937259,-34192.855312,1288.225955
-24050.019412,-34379.305163,1153.031301
-23874.070754,-34559.993010,1017.643430
-23694.133454,-34734.906918,882.085578
-23510.248666,-34904.033916,746.380806
-23322.456565,-35067.359983,610.552029
-23130.796389,-35224.870037,474.622033
-22935.306475,-35376.547923,338.613500
-22736.024297,-35522.376395,202.549024
-22532.986499,-35662.337103,66.451141
-22326.228928,-35796.410576,-69.657661
-22115.786671,-35924.576203,-205.754912
-21901.694086,-36046.812216,-341.818146
-21683.984830,-36163.095668,-477.824876
-21462.691897,-36273.402414,-613.752575
-21237.847640,-36377.707086,-749.578655
-21009.483807,-36475.983071,-885.280446
-20777.631569,-36568.202483,-1020.835176
-20542.321545,-36654.336140,-1156.219948
-20303.583837,-36734.353533,-1291.411718
-20061.448053,-36808.222795,-1426.387274
-19815.943337,-36875.910673,-1561.123215
-19567.098399,-36937.382493,-1695.595924
-19314.941537,-36992.602121,-1829.781549
-19059.500674,-37041.531932,-1963.655976
-18800.803377,-37084.132768,-2097.194805
-18538.876893,-37120.363894,-2230.373325
-18273.748172,-37150.182958,-2363.166488
-18005.443900,-37173.545946,-2495.548881
-17733.990526,-37190.407129,-2627.494699
-17459.414293,-37200.719013,-2758.977714
-17181.741270,-37204.432290,-2889.971247
-16900.997382,-37201.495774,-3020.448135
-16617.208442,-37191.856347,-3150.380699
-16330.400187,-37175.458891,-3279.740710
-16040.598309,-37152.246223,-3408.499351
-15747.828497,-37122.159029,-3536.627183
-15452.116466,-37085.135780,-3664.094101
-15153.488003,-37041.112662,-3790.869299
-14851.969007,-36990.023490,-3916.921220
-14851.968272,-36990.023212,-3916.920587
-14547.584731,-36931.799358,-4042.216928
-14240.362892,-36866.369670,-4166.724593
-13930.329251,-36793.660303,-4290.409496
-13617.510597,-36713.594656,-4413.236605
-13301.934073,-36626.093266,-4535.169882
-12983.627222,-36531.073691,-4656.172224
-12662.618058,-36428.450384,-4776.205400
-12338.935120,-36318.134566,-4895.229979
-12012.607546,-36200.034081,-5013.205263
-11683.665147,-36074.053257,-5130.089202
-11352.138480,-35940.092743,-5245.838320
-11018.058938,-35798.049345,-5360.407618
-10681.458834,-35647.815848,-5473.750486
-10342.371507,-35489.280828,-5585.818601
-10000.831420,-35322.328451,-5696.561815
-9656.874278,-35146.838259,-5805.928042
-9310.537149,-34962.684943,-5913.863132
-8961.858603,-34769.738095,-6020.310739
-8610.878853,-34567.861951,-6125.212170
-8257.639916,-34356.915110,-6228.506236
-7902.185788,-34136.750237,-6330.129076
-7544.562631,-33907.213741,-6430.013981
-7184.818983,-33668.145433,-6528.091190
-6823.005985,-33419.378157,-6624.287679
-6459.177633,-33160.737393,-6718.526925
-6093.391052,-32892.040832,-6810.728655
-5725.706797,-32613.097915,-6900.808565
-5356.189199,-32323.709341,-6988.678019
-4984.906724,-32023.666530,-7074.243719
-4611.932396,-31712.751044,-7157.407342
-4237.344247,-31390.733966,-7238.065140
-3861.225835,-31057.375221,-7316.107505
-3483.666806,-30712.422841,-7391.418488
-3104.763536,-30355.612172,-7463.875264
-2724.619841,-29986.665001,-7533.347544
-2343.347779,-29605.288616,-7599.696925
-1961.068555,-29211.174779,-7662.776165
-1577.913536,-28803.998599,-7722.428375
-1194.025405,-28383.417311,-7778.486123
-809.559471,-27949.068927,-7830.770424
-424.685154,-27500.570768,-7879.089611
-39.587686,-27037.517852,-7923.238072
345.529944,-26559.481117,-7962.994812
730.444757,-26066.005473,-7998.121842
1114.911214,-25556.607657,-8028.362339
1498.658234,-25030.773867,-8053.438564
1881.385750,-24487.957155,-8073.049478
2262.760678,-23927.574546,-8086.868017
2642.412218,-23349.003870,-8094.537956
2642.412048,-23349.004014,-8094.540088
3019.926263,-22751.580760,-8095.673306
3394.839467,-22134.593826,-8089.844562
3766.630361,-21497.280961,-8076.586079
4134.710958,-20838.824438,-8055.382577
4498.415549,-20158.345948,-8025.664625
4856.987448,-19454.901057,-7986.800800
5209.562917,-18727.473240,-7938.088420
5555.151605,-17974.967553,-7878.742532
5892.612568,-17196.204054,-7807.882757
6220.624669,-16389.911234,-7724.517516
6537.649827,-15554.719828,-7627.525014
6841.887023,-14689.157701,-7515.630220
7131.214346,-13791.646917,-7387.376892
7403.115424,-12860.504808,-7241.093466
7654.585367,-11893.951973,-7074.851402
7882.009702,-10890.131996,-6886.414330
8081.007632,-9847.150658,-6673.176233
8246.228287,-8763.147299,-6432.087076
8371.085586,-7636.419161,-6159.565275
8447.414760,-6465.632784,-5851.399082
8465.033766,-5250.178308,-5502.645441
8411.201728,-3990.756759,-5107.549100
8269.998391,-2690.340888,-4659.534472
8021.734151,-1355.712130,-4151.381027
7642.698355,0.187563,-3575.796274
7105.944992,1354.971723,-2926.747907
6384.396114,2673.080023,-2202.011157
5457.836618,3903.640080,-1407.069485
4323.842942,4984.138572,-559.149616
3007.792098,5853.755861,312.011961
1562.558883,6472.733931,1169.999181
54.041808,6834.711793,1982.111470
-1457.891264,6962.940318,2727.167080
-2930.517784,6896.157814,3396.554915
-4339.041186,6675.425849,3990.733369
-5672.121828,6336.963856,4515.034824
-6926.834087,5909.969060,4976.665898
-8104.894520,5416.965819,5383.045300
-9210.290689,4875.000577,5741.045378
-10247.925097,4296.901476,6056.727613
-11222.888699,3692.338190,6335.313992
-12140.096446,3068.639246,6581.256541
-13004.122103,2431.398938,6798.338297
-13819.139184,1784.921211,6989.776043
-14588.916244,1132.543133,7158.313115
-15316.838393,476.871237,7306.298880
-16005.939940,-180.044773,7435.755028
-16658.940297,-836.583344,7548.430169
-17278.279183,-1491.454948,7645.844529
-17278.270350,-1491.400803,7645.877922
-17866.142387,-2143.573623,7729.365435
-18424.522060,-2792.223229,7800.094472
-18955.192870,-3436.686325,7859.094292
-19459.769570,-4076.429133,7907.277156
-19939.718047,-4711.021909,7945.455111
-20396.372622,-5340.118935,7974.353969
-20830.951066,-5963.442684,7994.624976
-21244.567647,-6580.771220,8006.854625
-21638.244484,-7191.928100,8011.572932
-22012.921431,-7796.774238,8009.260448
-22369.464715,-8395.201312,8000.354242
-22708.674484,-8987.126397,7985.253006
-23031.291438,-9572.487570,7964.321449
-23338.002649,-10151.240303,7937.894079
-23629.446705,-10723.354485,7906.278488
-23906.218242,-11288.811952,7869.758192
-24168.871969,-11847.604440,7828.595122
-24417.926242,-12399.731871,7783.031792
-24653.866246,-12945.200927,7733.293216
-24877.146833,-13484.023846,7679.588579
-25088.195065,-14016.217419,7622.112733
-25287.412492,-14541.802133,7561.047502
-25475.177200,-15060.801461,7496.562862
-25651.845661,-15573.241249,7428.817972
-25817.754390,-16079.149204,7357.962112
-25973.221459,-16578.554459,7284.135515
-26118.547858,-17071.487201,7207.470110
-26254.018734,-17557.978357,7128.090198
-26379.904524,-18038.059325,7046.113057
-26496.461976,-18511.761749,6961.649492
-26603.935092,-18979.117320,6874.804327
-26702.555980,-19440.157617,6785.676857
-26792.545649,-19894.913964,6694.361257
-26874.114718,-20343.417310,6600.946954
-26947.464090,-20785.698130,6505.518963
-27012.785551,-21221.786337,6408.158204
-27070.262338,-21651.711215,6308.941780
-27120.069655,-22075.501348,6207.943239
-27162.375150,-22493.184582,6105.232815
-27197.339361,-22904.787968,6000.877644
-27225.116124,-23310.337737,5894.941970
-27245.852952,-23709.859267,5787.487329
-27259.691393,-24103.377054,5678.572724
-27266.767355,-24490.914700,5568.254782
-27267.211411,-24872.494889,5456.587904
-27261.149087,-25248.139380,5343.624401
-27248.701125,-25617.868995,5229.414619
-27229.983733,-25981.703608,5114.007064
-27205.108815,-26339.662145,4997.448504
-27204.908776,-26339.639645,4997.288719
-27173.975132,-26691.738519,4879.615160
-27137.094713,-27037.996367,4760.873778
-27094.367761,-27378.429237,4641.106732
-27045.891009,-27713.052213,4520.354822
-26991.757842,-28041.879420,4398.657567
-26932.058460,-28364.924020,4276.053276
-26866.880023,-28682.198215,4152.579120
-26796.306793,-28993.713246,4028.271197
-26720.420268,-29299.479397,3903.164590
-26639.299299,-29599.505994,3777.293432
-26553.020219,-29893.801406,3650.690952
-26461.656943,-30182.373047,3523.389533
-26365.281080,-30465.227378,3395.420758
-26263.962030,-30742.369905,3266.815459
-26157.767080,-31013.805182,3137.603755
-26046.761491,-31279.536808,3007.815102
-25931.008584,-31539.567429,2877.478327
-25810.569821,-31793.898738,2746.621665
-25685.504880,-32042.531470,2615.272802
-25555.871730,-32285.465404,2483.458902
-25421.726699,-32522.699359,2351.206644
-25283.124539,-32754.231190,2218.542254
-25140.118493,-32980.057787,2085.491534
-24992.760349,-33200.175070,1952.079891
-24841.100504,-33414.577983,1818.332367
-24685.188015,-33623.260489,1684.273665
-24525.070651,-33826.215566,1549.928176
-24360.794947,-34023.435198,1415.320004
-24192.406249,-34214.910368,1280.472990
-24019.948762,-34400.631048,1145.410741
-23843.465595,-34580.586195,1010.156647
-23662.998802,-34754.763733,874.733906
-23478.589425,-34923.150550,739.165549
-23290.277535,-35085.732480,603.474462
-23098.102268,-35242.494295,467.683404
-22902.101862,-35393.419688,331.815031
-22702.313697,-35538.491260,195.891918
-22498.774327,-35677.690503,59.936578
-22291.519513,-35810.997786,-76.028517
-22080.584258,-35938.392334,-211.980912
-21866.002841,-36059.852210,-347.898152
-21647.808845,-36175.354295,-483.757762
-21426.035188,-36284.874267,-619.537223
-21200.714158,-36388.386575,-755.213952
-20971.877435,-36485.864422,-890.765282
-20739.556129,-36577.279730,-1026.168442
-20503.780800,-36662.603121,-1161.400532
-20264.581494,-36741.803884,-1296.438505
-20021.987767,-36814.849945,-1431.259141
-20021.984775,-36814.848554,-1431.258266
-19776.025536,-36881.706376,-1565.838206
-19526.729508,-36942.341121,-1700.153943
-19274.124948,-36996.716431,-1834.181608
-19018.239740,-37044.794446,-1967.897070
-18759.101416,-37086.535766,-2101.275909
-18496.737191,-37121.899411,-2234.293388
-18231.173988,-37150.842772,-2366.924433
-17962.438469,-37173.321567,-2499.143601
-17690.557061,-37189.289796,-2630.925052
-17415.555993,-37198.699682,-2762.242520
-17137.461319,-37201.501624,-2893.069286
-16856.298958,-37197.644132,-3023.378142
-16572.094718,-37187.073773,-3153.141359
-16284.874337,-37169.735106,-3282.330655
-15994.663515,-37145.570611,-3410.917154
-15701.487947,-37114.520619,-3538.871354
-15405.373369,-37076.523243,-3666.163083
-15106.345587,-37031.514288,-3792.761461
-14804.430526,-36979.427178,-3918.634852
-14499.654271,-36920.192858,-4043.750822
-14192.043111,-36853.739708,-4168.076086
-13881.623587,-36779.993439,-4291.576461
-13568.422546,-36698.876990,-4414.216810
-13252.467189,-36610.310418,-4535.960981
-12933.785134,-36514.210779,-4656.771751
-12612.404470,-36410.492001,-4776.610760
-12288.353829,-36299.064759,-4895.438438
-11961.662449,-36179.836326,-5013.213938
-11632.360249,-36052.710430,-5129.895053
-11300.477912,-35917.587096,-5245.438134
-10966.046965,-35774.362471,-5359.798001
-10629.099874,-35622.928655,-5472.927849
-10289.670141,-35463.173501,-5584.779142
-9947.792413,-35294.980419,-5695.301509
-9603.502593,-35118.228154,-5804.442623
-9256.837971,-34932.790559,-5912.148074
-8907.837357,-34738.536347,-6018.361236
-8556.541230,-34535.328825,-6123.023119
-8202.991895,-34323.025616,-6226.072209
-7847.233668,-34101.478352,-6327.444301
-7489.313060,-33870.532353,-6427.072312
-7129.278991,-33630.026280,-6524.886077
-6767.183023,-33379.791757,-6620.812140
-6403.079611,-33119.652976,-6714.773509
-6037.026388,-32849.426261,-6806.689401
-5669.084466,-32568.919604,-6896.474966
-5299.318786,-32277.932163,-6984.040973
-4927.798489,-31976.253720,-7069.293479
-4554.597342,-31663.664097,-7152.133460
